0.000000 344.000000
0.250000 -506.000000
0.500000 -887.000000
0.750000 -215.000000
1.000000 1281.000000
1.250000 622.000000
1.500000 -1388.000000
1.750000 -3079.000000
2.000000 -2639.000000
2.250000 2076.000000
2.500000 7211.000000
2.750000 7988.000000
3.000000 991.000000
3.250000 -11436.000000
3.500000 -27181.000000
3.750000 -43199.000000
4.000000 -57391.000000
4.250000 -70247.000000
4.500000 -77999.000000
4.750000 -76159.000000
5.000000 -61021.000000
5.250000 -34842.000000
5.500000 -1388.000000
5.750000 32385.000000
6.000000 60351.000000
6.250000 77008.000000
6.500000 82549.000000
6.750000 77299.000000
7.000000 61288.000000
7.250000 33007.000000
7.500000 -2776.000000
7.750000 -37921.000000
8.000000 -63316.000000
8.250000 -75095.000000
8.500000 -72562.000000
8.750000 -62689.000000
9.000000 -54182.000000
9.250000 -53391.000000
9.500000 -57138.000000
9.750000 -60793.000000
10.000000 -61334.000000
10.250000 -58107.000000
10.500000 -56366.000000
10.750000 -58107.000000
11.000000 -61334.000000
11.250000 -60793.000000
11.500000 -57138.000000
11.750000 -53391.000000
12.000000 -54182.000000
12.250000 -62689.000000
12.500000 -72562.000000
12.750000 -75095.000000
13.000000 -63316.000000
13.250000 -37921.000000
13.500000 -2776.000000
13.750000 33007.000000
14.000000 61288.000000
14.250000 76793.000000
14.500000 81662.000000
14.750000 76793.000000
15.000000 60600.000000
15.250000 34019.000000
15.500000 -1002.000000
15.750000 -37491.000000
16.000000 -65190.000000
16.250000 -77351.000000
16.500000 -71560.000000
16.750000 -56961.000000
17.000000 -47718.000000
17.250000 -54275.000000
17.500000 -70788.000000
17.750000 -82067.000000
18.000000 -72342.000000
18.250000 -35595.000000
18.500000 14422.000000
18.750000 55723.000000
19.000000 69734.000000
19.250000 53037.000000
19.500000 13650.000000
19.750000 -30879.000000
20.000000 -65190.000000
20.250000 -83963.000000
20.500000 -86212.000000
20.750000 -75979.000000
21.000000 -56852.000000
21.250000 -32193.000000
21.500000 -1774.000000
21.750000 30751.000000
22.000000 58726.000000
22.250000 78235.000000
22.500000 85210.000000
22.750000 78235.000000
23.000000 59414.000000
23.250000 30751.000000
23.500000 -1774.000000
23.750000 -32193.000000
24.000000 -56852.000000
24.250000 -75979.000000
24.500000 -86212.000000
24.750000 -83963.000000
25.000000 -65190.000000
25.250000 -30879.000000
25.500000 13650.000000
25.750000 53037.000000
26.000000 69734.000000
26.250000 55723.000000
26.500000 14422.000000
26.750000 -35595.000000
27.000000 -72342.000000
27.250000 -82067.000000
27.500000 -70788.000000
27.750000 -54275.000000
28.000000 -47718.000000
28.250000 -56961.000000
28.500000 -71560.000000
28.750000 -77351.000000
29.000000 -65190.000000
29.250000 -37491.000000
29.500000 -1002.000000
29.750000 34019.000000
30.000000 60600.000000
30.250000 77805.000000
30.500000 83436.000000
30.750000 77223.000000
31.000000 58726.000000
31.250000 31763.000000
31.500000 0.000000
31.750000 -31763.000000
32.000000 -59070.000000
32.250000 -77729.000000
32.500000 -84323.000000
32.750000 -78020.000000
33.000000 -60007.000000
33.250000 -32385.000000
33.500000 1388.000000
33.750000 34842.000000
34.000000 61365.000000
34.250000 76159.000000
34.500000 77999.000000
34.750000 70247.000000
35.000000 57735.000000
35.250000 43199.000000
35.500000 27181.000000
35.750000 11436.000000
36.000000 -1335.000000
36.250000 -7988.000000
36.500000 -7211.000000
36.750000 -2076.000000
37.000000 2295.000000
37.250000 3079.000000
37.500000 1388.000000
37.750000 -622.000000
38.000000 -937.000000
38.250000 215.000000
38.500000 887.000000
38.750000 506.000000
39.000000 0.000000
39.250000 0.000000
39.500000 0.000000
39.750000 0.000000
